Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,03-08-2024 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 60680.09 | OrderID=CRYPTO-1-283 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-09-2020 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 10245.30 | OrderID=CRYPTO-1-190 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-09-2020 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 10245.30 | OrderID=CRYPTO-1-191 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-10-2018 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 6502.59 | OrderID=CRYPTO-1-138 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-10-2018 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 6502.59 | OrderID=CRYPTO-1-139 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-10-2021 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 48199.95 | OrderID=CRYPTO-1-208 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,03-10-2021 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 48199.95 | OrderID=CRYPTO-1-209 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-02-2025 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 97871.82 | OrderID=CRYPTO-1-306 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-02-2025 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 97871.82 | OrderID=CRYPTO-1-307 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
2026-04-04 10:52:23,04-04-2017 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 1133.25 | OrderID=CRYPTO-1-096 | PositionID=BTCUSD.CRYPTO-EMACrossStrategy-000,UID001,EMA_Cross,EMA_Cross,
