total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
-5511.30,-5511.30,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22704.55', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-2117.63,-2117.63,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-2179.05,-2179.05,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21495.27', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
436.16,0.00,436.16,USD,CRYPTO-001,MARGIN,USD,[],False,{}
372.07,372.07,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '22433.03', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
10463.73,0.00,10463.73,USD,CRYPTO-001,MARGIN,USD,[],False,{}
10409.78,10409.78,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '18882.06', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
18049.06,0.00,18049.06,USD,CRYPTO-001,MARGIN,USD,[],False,{}
17987.41,17987.41,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '21577.39', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-18332.60,-18332.60,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-18430.47,-18430.47,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '34255.14', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-22953.84,-22953.84,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-23047.28,-23047.28,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '32704.66', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-31282.92,-31282.92,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-31384.50,-31384.50,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '35551.58', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-17089.23,-17089.23,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-17205.22,-17205.22,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40595.52', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-17091.97,-17091.97,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-17207.73,-17207.73,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40515.37', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
-9745.21,-9745.21,0.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
-9868.55,-9868.55,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '43170.42', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
3241.04,0.00,3241.04,USD,CRYPTO-001,MARGIN,USD,[],False,{}
3130.92,3130.92,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38543.52', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
8398.60,0.00,8398.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
8283.09,8283.09,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '40427.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
14632.29,0.00,14632.29,USD,CRYPTO-001,MARGIN,USD,[],False,{}
14523.24,14523.24,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '38167.25', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
26034.53,0.00,26034.53,USD,CRYPTO-001,MARGIN,USD,[],False,{}
25913.85,25913.85,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '42238.44', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
44903.00,0.00,44903.00,USD,CRYPTO-001,MARGIN,USD,[],False,{}
44801.41,35556.68,9244.73,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '35556.68', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
33065.64,0.00,33065.64,USD,CRYPTO-001,MARGIN,USD,[],False,{}
32975.70,31480.64,1495.06,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '31480.64', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
36261.60,0.00,36261.60,USD,CRYPTO-001,MARGIN,USD,[],False,{}
36175.03,30300.28,5874.75,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '30300.28', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
22240.68,0.00,22240.68,USD,CRYPTO-001,MARGIN,USD,[],False,{}
22167.97,22167.97,0.00,USD,CRYPTO-001,MARGIN,USD,"[{'type': 'MarginBalance', 'initial': '0.00', 'maintenance': '25448.70', 'currency': 'USD', 'instrument_id': 'BTCUSD.CRYPTO'}]",False,{}
24881.70,0.00,24881.70,USD,CRYPTO-001,MARGIN,USD,[],False,{}
